uuid,downstream,lon1,lat1,lon2,lat2
urn:uuid:5e9202fa-80fa-4585-962f-1ee18117a02e,urn:uuid:b48db114-4275-42b5-8b47-fc9c8cd3291b,98.071667,31.995833,97.987500,32.103333
urn:uuid:9fec3b98-5418-4ef9-b471-10a21bc2802b,urn:uuid:bec99324-b3a5-42e0-bbd4-e33c56c02c4f,103.438333,31.264167,103.400833,31.319167
urn:uuid:d6928189-9091-4887-8fc4-8a851ba8c075,urn:uuid:0be72881-7d0f-49e9-9088-bed08d8f3ec8,104.187500,27.990000,104.186667,27.984167
urn:uuid:22460088-6db8-4fa5-8f79-9a6d9002a932,urn:uuid:03a5bdeb-008c-4b04-b818-03f179796cf8,117.237500,33.842500,117.211667,33.884167
urn:uuid:e2f62c8b-826d-440e-9caa-9fceb6b5d907,urn:uuid:10742a63-d0b5-4af2-b849-77681ecb403a,110.066667,33.260000,110.038333,33.284167
urn:uuid:5a70bfcd-03a9-43cd-98b4-55640841375f,urn:uuid:adbce554-b787-4c9f-9a65-cc63193f7287,93.214167,34.479167,93.205833,34.514167
urn:uuid:2c032e52-d539-4e68-80f4-c11333c38eb3,urn:uuid:9ca2e5e7-c5e6-4694-997f-747e789cf1db,108.680833,33.711667,108.639167,33.749167
urn:uuid:36177077-c26d-4982-bcb2-79715236cad5,urn:uuid:f51d26c1-b428-4b64-ac7e-7c4078af28af,91.334167,34.286667,91.255833,34.243333
urn:uuid:9ef8eef1-8969-4735-af70-68378d4c6ae1,urn:uuid:1f00f1a2-4033-404d-b4e6-7ad0eb59266d,111.881667,29.719167,111.860833,29.704167
urn:uuid:522d2573-3889-47c2-99ce-4362d2128da2,urn:uuid:6b101a59-2148-4f9f-9234-410f193f4d98,115.057500,33.862500,115.014167,33.885833
urn:uuid:e03c02f2-8a49-44f5-8473-084c93ed6561,urn:uuid:c11c13a8-12e6-4d52-aa6f-4f939cbd9612,115.999167,28.523333,115.956667,28.357500
urn:uuid:37d05b03-0c4c-484c-a8c9-d330eb632ec8,urn:uuid:64399e7a-6357-460b-84e5-0ffab2f171ec,114.268333,30.001667,114.284167,30.009167
urn:uuid:bb0c22db-df10-4aed-810e-103bee14e1e2,urn:uuid:460cfd6f-97c7-4d0f-8495-01063dae53ee,116.721667,31.554167,116.715833,31.551667
urn:uuid:c9bcab8e-292f-469b-9cf4-a872a1828b81,urn:uuid:9a2c0908-5a82-49c3-a0c4-d1f53f0c9ae3,103.488333,31.164167,103.495833,31.205000
urn:uuid:8b816a5e-fe37-425c-b784-63f7f18baf19,urn:uuid:ca5691da-3bf5-4b45-8b1a-f7374ab32cc4,113.094167,26.392500,113.112500,26.404167
urn:uuid:788d5937-b64d-45a2-879f-bafcd3b02bbf,urn:uuid:af5712fd-4885-49e7-93ab-0040a3c1b4bf,117.347500,30.490000,117.364167,30.441667
urn:uuid:212ee740-f9e3-4f20-b543-1384fc31df41,urn:uuid:aef3e1fc-a602-4714-9bce-fea0c6762f52,105.475000,27.240000,105.449167,27.250000
urn:uuid:2841980d-393c-4bdf-a273-734f95e465c4,urn:uuid:d30514e2-03a4-4c38-a262-f00b5707377d,118.312500,30.245000,118.315000,30.251667
urn:uuid:ceeff462-4229-442a-bb52-f04afe541a78,urn:uuid:53464c34-ca94-42f2-8bbe-db9f2a3b92fd,95.492500,33.605833,95.458333,33.619167
urn:uuid:80434b55-e0d9-47c2-8456-d4b16d7ecc63,urn:uuid:28b33aef-c157-4283-8f41-c7a7b1d3cd88,98.732500,29.548333,98.769167,29.569167
urn:uuid:e2dff56d-41b3-4aaf-95e5-eba5692c10c1,urn:uuid:28019452-a9c7-4954-9c9e-b4ad525f51df,114.697500,31.870000,114.652500,31.860833
urn:uuid:76982245-770b-421d-9240-d74fb5667acc,urn:uuid:6e4c9baa-9c16-4781-bc7b-f4e8736eee1c,95.965833,34.379167,96.014167,34.332500
urn:uuid:351f36e4-e441-4c7b-bec1-96355cc73ace,urn:uuid:8c290583-029e-42c9-a849-8eeaeeffb5c7,107.907500,27.034167,107.895000,26.951667
urn:uuid:ea7a2e5d-c094-4264-b035-d403fd4bb38d,urn:uuid:d7c42ead-e2d0-4683-a687-1b58b752f2fc,102.724167,29.337500,102.802500,29.452500
urn:uuid:3b070de6-bb8e-4962-a95b-462414bd87cd,urn:uuid:7782990f-0cb9-4cba-a773-fabe7d7f7bac,110.504167,28.409167,110.537500,28.412500
urn:uuid:81048c9c-fcc6-4946-a220-e43df92517bf,urn:uuid:6ee9a7cb-16a5-4ffa-8fc4-4007b7dad709,91.553333,34.253333,91.532500,34.229167
urn:uuid:fb91394d-8cff-4adf-a1b4-6413e950fa12,urn:uuid:56dc2985-a0b9-4aeb-badc-998170bf43e1,110.985000,26.033333,110.993333,26.085000
urn:uuid:176daa8f-91d9-4a36-8cf0-bd153e4d0534,urn:uuid:b1239a1e-2e0c-4ff1-8eff-635b59dabae5,104.250000,33.811667,104.220833,33.831667
urn:uuid:f7623aaa-b3e6-434f-89cb-6c71e5878b3c,urn:uuid:a4ae93a5-42a3-4534-99e8-8056e46c0e3d,99.170000,28.434167,99.110833,28.465000
urn:uuid:31c2b9a9-d3cc-4db4-b114-8d3e5d1048d9,urn:uuid:8c5b8955-25a8-426f-bcfd-7ee12608d40b,112.592500,25.830833,112.615833,25.710833
urn:uuid:3c404df8-c2ac-4835-8e5f-e0c327e4997c,urn:uuid:591944b9-5d74-42c7-aa1e-8373dc43625f,98.999167,33.182500,98.970833,33.233333
urn:uuid:dc5976a8-4193-498a-b6e4-56493f159993,urn:uuid:33b01349-2b4b-4a35-a7e1-492588487d84,94.830833,35.224167,94.838333,35.245000
urn:uuid:7edbd0b5-2c60-431a-9b4f-d1bda23dac97,urn:uuid:6c463e94-a90e-435c-8477-b8b83a1ccbfa,96.265000,33.134167,96.176667,33.149167
urn:uuid:84826ec7-29ca-45f3-af32-a1f14f177a64,urn:uuid:d77e6275-32d3-44c4-903f-7ba6a7d1b2ea,98.095000,31.223333,98.075000,31.265000
urn:uuid:b4f6a8c4-e8c8-446a-a823-0d48b813c92a,urn:uuid:0c3242da-9913-4e84-93bd-f6fe24def6fc,107.925833,26.576667,107.815833,26.534167
urn:uuid:cd2d5a6b-ac6c-4cb7-ba86-300098da1f41,urn:uuid:3442051c-80ea-454b-80c5-56555efae724,90.979167,33.499167,90.937500,33.465000
urn:uuid:5e341fe6-138b-4d47-b8ae-c4d861eae65d,urn:uuid:0c038693-d363-4254-8e20-0d6187304b1b,115.387500,30.140833,115.473333,30.195000
urn:uuid:2c6a4aef-a266-4073-9f4c-1ba5c36b3e26,urn:uuid:932f6343-af59-41c1-bb89-026aa249ea6f,111.314167,28.611667,111.329167,28.548333
urn:uuid:96a97b78-ef1d-4108-bea8-f4118bb4df57,urn:uuid:5fe5c5ef-30ef-402e-a191-651aece23cb2,115.549167,34.445833,115.442500,34.488333
urn:uuid:5b907e17-449a-4010-9ed3-c19649f54fd1,urn:uuid:324596c8-b0d8-4a42-9683-308a67a5dfb0,91.717500,35.045833,91.756667,35.020833
urn:uuid:9f983991-dd0f-4e40-8c84-61bd10353919,urn:uuid:f8396f84-7bd7-47fd-98ce-3d3a34211d95,115.466667,33.260833,115.390000,33.302500
urn:uuid:11617270-d718-466c-8e31-7f968878023c,urn:uuid:6c57838d-20d1-44b8-a262-52bcf4253bbd,107.140833,31.989167,107.138333,32.012500
urn:uuid:87c71ed4-090a-4375-84fd-7adf0a8b2df3,urn:uuid:c0a61de4-7449-453e-8e83-60c8dae41760,101.741667,28.719167,101.726667,28.757500
urn:uuid:c073a598-9b21-4b7d-98c1-03cd7a1bfe64,urn:uuid:79859419-dabc-4a6d-b46c-0cd62c6d5d84,105.443333,32.789167,105.510833,32.813333
urn:uuid:5c463d49-7551-43f7-bd5f-2de908e19625,urn:uuid:2066ff3c-0a96-4739-a7a6-68d7eecb2563,115.690833,26.166667,115.725833,26.193333
urn:uuid:6cc394bf-c5f8-47ce-9782-6523a5ee5e84,urn:uuid:7130d3fb-bb53-436b-9f13-7bc95d3465b0,115.766667,25.505833,115.700833,25.520000
urn:uuid:b0ae18d8-f2ac-416e-937a-9dc00f7bd89c,urn:uuid:407ffe0f-4fd4-4265-803a-e5f7e41516c0,101.858333,27.998333,101.895000,28.009167
urn:uuid:db253319-35d9-456d-9fab-8acc42d6174c,urn:uuid:9fbd131b-55d3-42d0-a5a4-22d3b3c5cd7b,108.116667,27.044167,108.113333,27.046667
urn:uuid:69b24f2c-c0a5-442c-9723-0709f57b66a6,urn:uuid:a5706714-8f5d-44ef-b014-109a6d650a67,101.963333,28.950000,101.941667,28.900833
urn:uuid:eb5ed63b-ad59-4f59-9d64-62bb2bed4bc5,urn:uuid:f9ab079c-1d16-46c5-b61b-5dcebb50b559,112.930000,29.679167,112.887500,29.669167
urn:uuid:1b50ed21-f3ac-4cd6-8fce-366e7584c350,urn:uuid:baf0d57d-3913-41b3-9bee-ff8995b4dc94,103.351667,26.295000,103.374167,26.240833
urn:uuid:545c7d0c-358a-4929-a67b-325d5e8663bc,urn:uuid:4a37b9ec-105d-4887-b53e-6dbbd472dacd,108.008333,28.542500,108.036667,28.533333
urn:uuid:0027478b-e651-40e8-b482-e119c66bca9f,urn:uuid:ab3ec802-5452-446d-9ac8-42d9b3952779,108.921667,33.678333,108.873333,33.760000
urn:uuid:23bbebec-e968-4fa8-8b1d-c151142aca07,urn:uuid:6cf0f311-7b51-4831-927d-c847630ed555,112.612500,26.913333,112.660833,26.840833
urn:uuid:1d0124ea-d234-4407-8621-befad34a3dc6,urn:uuid:17dc649a-58eb-465f-b42d-bed541badce0,113.322500,32.659167,113.355833,32.657500
urn:uuid:bce8a4c3-8f92-4071-99af-d4e55dcf4220,urn:uuid:d6f6e27f-914d-4616-b7fd-81ca1222f1ba,110.315833,28.370833,110.308333,28.348333
urn:uuid:79bc7e6f-c604-4643-b9f9-ce3748c2b821,urn:uuid:99da379b-419b-43f0-9520-06b53e4ffcdc,106.070000,27.781667,106.044167,27.804167
urn:uuid:52856968-8abc-4e8f-af64-593c1e2bb36f,urn:uuid:b3464f5c-1c34-44d0-8676-a84c4cb88480,116.109167,31.070000,116.075833,30.986667
urn:uuid:d6025980-b703-4d4c-bb87-59bbc6e821b9,urn:uuid:0676c044-8bea-4728-8551-87062857ffa2,91.855000,34.185833,91.786667,34.121667
urn:uuid:ee007dba-9afd-4f71-a512-0d078d517d5e,urn:uuid:94ab66f9-acaf-433b-9f2c-0adec20b663a,107.450833,29.286667,107.452500,29.256667
urn:uuid:3dbd8ea4-261a-49ad-97f2-748eb6d6281c,urn:uuid:16a549a8-4ce4-41bf-9e29-6799e372f24a,118.035000,33.671667,117.977500,33.674167
urn:uuid:2f84f63d-e55d-444c-8158-2123c7d7009b,urn:uuid:30bca155-0983-41b5-ab71-29a28e4a5409,110.632500,33.486667,110.610000,33.617500
urn:uuid:37998b14-b568-44af-b7eb-936ce9985165,urn:uuid:b8d2d94a-f488-4fda-8d94-e6d220935c69,118.420000,30.715833,118.393333,30.686667
urn:uuid:a532d94a-1910-4d40-9c2e-aab77296dac5,urn:uuid:20a95e7a-cb64-4014-b21c-3f7374672c11,101.159167,26.345000,101.133333,26.341667
urn:uuid:dd2674d9-7444-4fd3-8a50-c362d78e14d9,urn:uuid:6ffeb23e-2c41-45f0-9203-57437cb4ecf1,116.799167,30.462500,116.749167,30.442500
urn:uuid:07efe922-bc54-4bf4-b56f-0c138e611d5e,urn:uuid:c3711934-5d60-49db-9eb3-b21a693261a5,107.795833,30.965833,107.788333,30.914167
urn:uuid:91447f49-0ea9-40d2-bf8b-a6291224a46a,urn:uuid:8f1f3404-60c1-49ab-8ddf-2313375d2b18,100.968333,29.220833,100.958333,29.195833
urn:uuid:f7f74384-0ae6-4fb5-b18c-fb6c9e4b311d,urn:uuid:c64740b0-24e0-430f-984c-3f344cc0de9e,115.004167,28.375000,114.928333,28.414167
urn:uuid:817df35d-6296-4541-bca9-a1d54b4b6bf5,urn:uuid:0a1071fb-97fb-4ae2-bf3e-0e199ca5346a,110.265000,26.270833,110.226667,26.242500
urn:uuid:f19395db-b8b6-410b-b4ff-0f13e5d7867a,urn:uuid:8aef9740-7cba-4772-a289-443c5f5dbe78,108.365000,32.990000,108.461667,33.081667
urn:uuid:033e6d4b-92ca-4f11-a32f-3f83708fc888,urn:uuid:91c7cecb-935d-48c7-a92c-1860325ae902,106.657500,31.879167,106.681667,31.962500
urn:uuid:bd6aba23-9a18-4daf-abf9-a55f340500eb,urn:uuid:97846e60-ac34-4b92-9364-927c4f13370a,116.417500,27.618333,116.445000,27.621667
urn:uuid:713be6f5-d9a5-44ee-88ef-5fd6e1874752,urn:uuid:80d65baf-00db-4db7-891c-0c9cd20deff1,96.633333,33.145000,96.639167,33.143333
urn:uuid:38bfd682-351f-48e8-87e8-331c81aebfac,urn:uuid:28b9380f-7ade-4953-905e-817b74da5869,113.347500,33.185000,113.413333,33.191667
urn:uuid:65b8e4a8-0e16-4931-a91a-d8239ab43449,urn:uuid:ddef1bc3-b314-4609-b04e-5a069bf3abb0,100.056667,31.572500,100.035833,31.585833
urn:uuid:59a0d4b8-7951-476e-9d10-0747b8e16318,urn:uuid:4b399f11-9203-45d6-a19b-a0a5860aec2f,108.519167,31.369167,108.685000,31.382500
urn:uuid:b967e5dc-479d-4fa0-bb61-15941923703c,urn:uuid:4ffa4742-ffbc-42d2-95ca-30526dc91f3e,103.028333,32.544167,103.140833,32.665000
urn:uuid:22a3126a-2028-4370-a08b-cf5c8bbc5541,urn:uuid:39b4acc5-1034-4021-9b86-d0f463e82974,105.925000,33.120833,105.870833,33.084167
urn:uuid:cff950c2-8653-49a7-aeae-5868822476c6,urn:uuid:808c45a6-083f-4ffc-85e5-821949801d7a,106.152500,27.770833,106.075833,27.779167
urn:uuid:c5347fc3-3e45-41a9-8f55-883ce8e4fe31,urn:uuid:28bb54d9-7441-4959-a3df-37222d7a9d91,93.202500,35.205833,93.076667,35.200833
urn:uuid:c00647dd-f741-4218-ad04-9726183c257f,urn:uuid:51bde197-8130-4b13-8cf4-931e8ec5e952,111.006667,25.762500,111.058333,25.748333
urn:uuid:fc051a14-9aa1-4263-b062-b035666100e4,urn:uuid:a0f73e85-8cf8-48e2-b68f-f157c0dbd3bf,99.427500,32.308333,99.377500,32.409167
urn:uuid:3f13e797-d8fa-46c2-9f5b-f46691b243d7,urn:uuid:f925cd24-4f05-4a94-a538-765ad2791fb3,107.303333,33.915833,107.298333,33.965000
urn:uuid:9df237d5-388b-4f9f-b910-6ebd4504ceb7,urn:uuid:c5f464e0-4151-47eb-b2d9-9097278892fb,106.831667,28.195833,106.845000,28.205833
urn:uuid:26a50cd1-2247-4865-afe3-cdd3e844ff3e,urn:uuid:7faf4bc9-0077-4bb4-9dcf-d83e90488889,107.294167,32.406667,107.291667,32.445833
urn:uuid:e46e39d9-aa3b-4672-b9f9-a38822b71a9a,urn:uuid:57ffbcab-73b5-4ede-b462-2fa1e9f03526,106.808333,30.093333,106.810833,30.124167
urn:uuid:83448d11-6ce4-41f8-9378-dbc66b67fed6,urn:uuid:e6970623-82ad-42bd-be09-7bc5d3f08f5e,119.657500,32.811667,119.574167,32.807500
urn:uuid:1ddedf0a-34a9-4b49-a84b-94ae9e359c14,urn:uuid:054bbc6e-dd3c-4a61-8a9d-915d9c7c711f,99.102500,32.486667,99.190000,32.499167
urn:uuid:552e471c-0e19-47e9-93a7-4c4e190edce9,urn:uuid:1152e96a-418e-4ff1-b69c-aca4d5bf37c0,116.615000,33.050000,116.606667,33.121667
urn:uuid:08f884d1-cf3a-4d77-a644-6514fb52c782,urn:uuid:37983ac2-57e1-4104-9447-d287321074d0,114.708333,33.518333,114.664167,33.562500
urn:uuid:eaf4017f-3cdf-4b6c-bb56-2b5148df3432,urn:uuid:a36de5ef-a6ec-41cb-9830-434ef322ee81,117.132500,30.860000,117.138333,30.878333
urn:uuid:c91ed9ca-6966-48bb-b7ab-36bbbbb56771,urn:uuid:cb7dd584-ccb8-44e4-a23d-692cf65251f9,116.393333,30.455833,116.300833,30.500000
urn:uuid:754cb982-d094-4aa7-b9f8-8d58aa6beab4,urn:uuid:28cc37b7-011b-4041-82f9-003ad8b66f38,116.603333,27.896667,116.624167,27.905833
urn:uuid:014ace25-d47b-4c05-bd99-b7b0bb508b77,urn:uuid:4d987c8c-a53f-4b4d-959a-6cd1dfd481a7,105.294167,29.547500,105.265833,29.489167
urn:uuid:04ed21f9-e146-4c2f-84c6-736873b0dd79,urn:uuid:9da4523f-960b-4fd7-9be0-3916d24c83f6,91.619167,34.078333,91.635000,34.011667
urn:uuid:fedf4841-735f-4549-9cea-d4eacdf5e9d5,urn:uuid:8340b582-001a-4ec5-ac72-cfada37894db,111.630000,30.330000,111.627500,30.326667
urn:uuid:ec750ec8-054e-44ac-b017-a62f9d57caa3,urn:uuid:f74e6079-25b8-43c5-9085-efbe26dc15ac,93.667500,35.571667,93.566667,35.757500
urn:uuid:746eb8c1-cae9-4b37-b8f0-4d7698f3e636,urn:uuid:c52773f9-7c59-415e-b971-8dbcccc3e16a,106.775000,28.083333,106.820000,28.122500
urn:uuid:520f5ca1-8387-46ae-ab15-67ac3d6d24e1,urn:uuid:9ee512fb-b8fe-4011-9b3a-703626d8a149,104.299167,31.051667,104.257500,31.142500
urn:uuid:376f5f5a-3a46-4c5b-8ead-ea85e9cda56d,urn:uuid:10ea2041-e638-41bb-ac8e-34c986d2f2bc,105.340833,28.007500,105.297500,28.002500
urn:uuid:1ee2108d-34d4-468d-a718-0fa377a3fa14,urn:uuid:d5583feb-80e9-460b-91ec-3d654dfc4ae2,116.055000,29.421667,116.041667,29.403333
urn:uuid:d525b876-781b-4a08-ae2b-908df8b9f3d7,urn:uuid:fb8fbbdf-a16c-4e0d-ae32-0d48837783df,112.488333,25.644167,112.492500,25.643333
urn:uuid:62cb3b57-b08a-4baa-8e6a-82ba0267ed9e,urn:uuid:f2cf6f6f-4e4b-42e8-897d-c7c41621fef6,98.364167,30.658333,98.304167,30.692500
urn:uuid:b44b4187-91b3-438f-80cc-4b61b1d56007,urn:uuid:07c17187-5a00-4bc0-bf3b-11fc485385ea,111.218333,31.385000,111.153333,31.341667
urn:uuid:e339e145-98e9-41a0-99b9-a12622e87099,urn:uuid:ade4a81f-1e8c-4fcc-a319-1caca37dc5d4,111.195000,27.712500,111.142500,27.688333
urn:uuid:0144f8be-4af1-4f68-976e-603cc07e1f02,urn:uuid:39f0e6bb-9c96-417d-bdeb-a5b29d310d99,101.232500,28.555833,101.285833,28.569167
urn:uuid:c1328a07-3794-4e77-b8a3-de0aeea90cda,urn:uuid:aa167388-a2a9-4f86-9730-6c664e1bf393,111.810000,25.510833,111.836667,25.499167
urn:uuid:1f80ced9-e24e-45c3-91fb-edc3c0ad7c26,urn:uuid:88f64d87-a415-4ac7-84da-c7ee72b07659,108.220833,32.520833,108.129167,32.480000
urn:uuid:bbb45462-b0d6-47ee-9c0d-1d6a384c6abf,urn:uuid:48e1cbf9-8c45-4e29-a58c-907f83a9808a,114.680000,26.849167,114.670000,26.794167
urn:uuid:156b4253-f961-44ec-922b-12ec64b11be3,urn:uuid:088adc7f-4478-4a3a-bf1b-6ecf938235db,115.234167,32.209167,115.220000,32.058333
urn:uuid:27b8a1a1-dd19-460e-982c-a3ff87e6d9bf,urn:uuid:ccbd43fe-4000-4113-b45c-c3a08b741abc,107.002500,30.820833,107.000000,30.816667
urn:uuid:86601e7c-749b-40dc-afe3-15734b3001ac,urn:uuid:4c20476d-e835-4365-96b2-5ce7ceab428a,109.414167,32.109167,109.372500,32.123333
urn:uuid:de1d3c98-ff10-422b-9bb5-fc875048f3e7,urn:uuid:a4d38935-0a79-4c7a-acbc-b510319d3cfd,112.628333,31.431667,112.715000,31.584167
urn:uuid:57e24acb-0931-4992-868f-850422df0fe1,urn:uuid:afdc4669-700a-46e3-9f2c-99832d10b7ec,98.083333,33.384167,98.221667,33.430833
urn:uuid:89bd7422-b0db-4d15-bd0a-031819403cd5,urn:uuid:ade3323a-8674-4b56-92e2-d828b8c11528,109.830833,27.246667,109.866667,27.244167
urn:uuid:5bc0674a-5a41-42fa-b640-df9a59465a3a,urn:uuid:4a0bf347-f1a5-4cee-a186-e346be3d3bdf,106.512500,30.589167,106.509167,30.616667
urn:uuid:eef87c2f-2eaf-47bc-abe3-3456bd732471,urn:uuid:aa1192d8-4c76-414b-ba5a-d2f74cc81691,114.858333,29.586667,114.851667,29.570833
urn:uuid:4c6c79be-7f25-4fbf-9c63-45244a37053f,urn:uuid:68012b66-01fb-41a9-8727-d75018cbb95e,100.433333,32.571667,100.316667,32.533333
urn:uuid:ddfa59aa-c40b-4eb9-bc90-38cd614934ce,urn:uuid:8e134276-86cb-4d4e-ac38-372cbc2b5b49,101.030833,30.210833,101.110833,30.236667
urn:uuid:e00b1647-9b7a-481e-b261-4af9e2a6750b,urn:uuid:0bc89a89-f8aa-422d-8110-4e3501967cb4,106.980000,33.540000,106.981667,33.555000
urn:uuid:7209cc03-c6ab-427e-9769-addf1ff82484,urn:uuid:250d6615-d17f-4afc-9660-8b3eecac4c94,111.863333,29.194167,111.779167,29.279167
urn:uuid:9cbf5818-35a0-42a3-8bc4-81381e1e3588,urn:uuid:fb947b37-f0de-4a4b-b243-fbdf19b8eb09,94.442500,35.501667,94.309167,35.551667
urn:uuid:466b5d72-1ef8-4be2-b972-6a2245efaf2e,urn:uuid:4c1ff207-0699-4175-8791-ba9f54c93fa1,119.341667,32.925833,119.353333,32.942500
urn:uuid:a4622da2-e085-4b2e-9f43-e39dd926c7c8,urn:uuid:b55fff43-bda4-49fe-beec-84fac5ec097e,116.058333,26.668333,116.030833,26.669167
urn:uuid:75a2a0d3-5fcc-4c1d-abe1-f2fc72a78eef,urn:uuid:144bfa23-7d2c-4bdd-9ff7-f81b185fd862,109.459167,32.687500,109.561667,32.638333
urn:uuid:e726e2d0-7029-41a1-97aa-eaa4a9debe11,urn:uuid:deddc886-d5b3-453a-834f-c51af06486b4,118.770833,33.414167,118.825000,33.460000
urn:uuid:33827f2d-8266-45dc-96ce-843dc95fc39a,urn:uuid:cafe5f75-f238-4d43-af46-49f0178a7ebf,113.942500,30.831667,113.877500,30.855000
urn:uuid:1d3c07a4-38a8-4408-976f-493bd8d578ae,urn:uuid:3cce0f5b-be89-4da1-bf15-48dca8717427,103.221667,30.625000,103.163333,30.655833
urn:uuid:03462cba-c455-4900-bdfd-449098389144,urn:uuid:52c012f6-77f7-4a06-89f9-494369ebe07b,107.832500,32.800000,107.784167,32.775833
urn:uuid:aa90d4c4-4b8c-4c0f-98ac-8f9cec5b75bd,urn:uuid:89c96a9f-5936-489c-aa04-1f4449f54995,110.527500,33.033333,110.584167,33.067500
urn:uuid:11a38099-a6b4-49b7-9fc1-ac7e9cf463ea,urn:uuid:fefc6716-af91-42ab-b95a-9b883ec6ea70,100.075833,31.579167,100.097500,31.635000
urn:uuid:ec4d3c5d-33eb-4421-bed3-6cb3bbfe4bbb,urn:uuid:23284889-b374-49c5-9c4b-9383de749068,114.075000,29.584167,114.075000,29.551667
urn:uuid:283a2c25-1a00-4731-945a-ab928d34e9bd,urn:uuid:9594ce85-fe8f-4b04-ac8d-cc1ab4896bf0,100.855000,32.751667,100.825833,32.774167
urn:uuid:7e0b68c5-b533-4785-abdc-5f9336e48424,urn:uuid:ff2c7c37-2e8c-42e6-8ddd-2dda129d8c0b,97.759167,33.511667,97.696667,33.502500
urn:uuid:91465406-8a0b-4492-8f89-f683db3a0127,urn:uuid:6ba10ac6-d32c-4303-895d-5d7c13c0cced,112.925833,31.736667,112.909167,31.680000
urn:uuid:5d8e342c-73eb-4771-a816-ec9c9574a83b,urn:uuid:f352f838-10e3-49e5-a8b7-cecf047acaea,113.131667,29.047500,113.159167,29.071667
urn:uuid:eaf8d26c-e67e-4b57-8492-5b6f2a834107,urn:uuid:e3adc15b-c9fc-4383-9024-e4ffe2b9aa94,110.538333,31.690833,110.491667,31.692500
urn:uuid:4f8b0abd-d5a3-4d81-86b9-2f6919494ad4,urn:uuid:13d39493-3eac-4bd8-885f-f9a099ae3be2,111.813333,28.509167,111.799167,28.505000
urn:uuid:57fd9847-4cfb-4502-85f4-0a7cfa7c3a2f,urn:uuid:18abeb1b-8f71-4efe-b506-efbed2664990,112.490833,30.927500,112.478333,30.945833
urn:uuid:e341ae17-0e08-44fb-9b6a-d447e20548dd,urn:uuid:13121caa-930b-4272-84b3-48a672cabd4c,112.935833,27.450000,112.935833,27.456667
urn:uuid:5fd9cfa6-0767-4f37-8c17-3a3493e563ba,urn:uuid:b6ccb0c3-5889-43e7-8189-1a9a01f1c103,107.820000,26.776667,107.760833,26.801667
urn:uuid:9d31ce3b-331b-4193-8cc5-0c3691c677ad,urn:uuid:4293af83-c8b7-43dd-8c26-27be543bf0c7,108.802500,32.130833,108.777500,32.092500
urn:uuid:960342df-2ac5-480b-8d45-c93eda09e4b5,urn:uuid:bc01990d-45ac-40b4-84cf-b9ea6ef02d81,111.915000,32.893333,111.876667,32.922500
urn:uuid:254f56da-a468-4bcd-b046-2830c0ed7bfe,urn:uuid:2780823c-0603-4dc9-a917-9a9dbba818ea,116.916667,30.261667,116.898333,30.212500
urn:uuid:c3b3fef0-d70f-4d2c-8e0a-af451b8357e7,urn:uuid:a122ed16-a715-4768-9e9f-1882b2f70447,103.118333,28.425000,103.164167,28.438333
urn:uuid:272597b3-24dc-48fc-b6b3-acc248a3b3b6,urn:uuid:5432e467-0f1a-49ec-a334-76dee89d6137,104.796667,28.140833,104.831667,28.090000
urn:uuid:0d7b0241-eea5-4941-a76e-5ff61bfbd274,urn:uuid:49da1732-007c-47fb-8bbc-9bbced0e68b6,93.360000,33.983333,93.310833,33.992500
urn:uuid:9e1d4be7-fe0e-4319-be06-c1d1c9dfb893,urn:uuid:fa190ee4-7bb6-4737-9093-b4cbc2ed622b,115.133333,34.300000,115.150833,34.361667
urn:uuid:2ce83000-4be6-4e8c-8077-2d8932c55267,urn:uuid:a623f823-7c1a-4c4f-b0b8-3c3870e9406d,106.240000,33.447500,106.275000,33.464167
urn:uuid:32bc9e04-7523-4230-af8a-d8b683bf0745,urn:uuid:ddce98a5-226a-4650-91fd-604cb66a2f9c,117.289167,31.875000,117.299167,31.962500
urn:uuid:b9350d57-3175-4ebb-9365-8fefb53bf11b,urn:uuid:2d2547aa-ac38-4591-9042-69a1167db8d9,109.176667,27.682500,109.162500,27.610000
urn:uuid:1a182f61-e076-4439-a616-30769bfe28fe,urn:uuid:26ab61f6-b77f-4cce-8230-badefe8a9de0,91.760000,34.561667,91.760000,34.566667
urn:uuid:80626548-e08d-4af7-ba3f-783420ed1088,urn:uuid:546151d1-fe71-4b81-ba12-999368a40ccb,104.560833,26.970833,104.565833,26.937500
urn:uuid:a1f20e06-bb1c-44dd-9f5d-c5ceb6a78963,urn:uuid:54efe94c-f4bd-4757-9d85-dc2cd8ca87dd,111.250833,28.743333,111.219167,28.805833
urn:uuid:bdc4b519-b1ff-4367-a53b-a2bdd4feb394,urn:uuid:2580c27e-ba8f-4384-acde-7bdba80b89a6,110.330833,31.876667,110.347500,31.813333
urn:uuid:1c860122-ad6a-40ca-a9c0-bab5fd5d34c7,urn:uuid:b03b57ac-6867-4f64-a462-7d225d9b98a5,102.970833,34.196667,103.005833,34.219167
urn:uuid:3857aeeb-1708-47a6-af45-9f67abd9d308,urn:uuid:cb8b19a6-9872-4c7d-82c1-bceb855ff56e,93.082500,34.042500,93.123333,34.024167
urn:uuid:d892cb11-7990-43c1-93b8-7c4222a5ee05,urn:uuid:d0c7cf12-90da-4451-aa31-cdbd856871a0,107.386667,31.795000,107.441667,31.783333
